decision_key,active_in_queue,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,tech_domains,suggested_primary_strategy_id,suggested_primary_strategy_label,suggested_primary_strategy_score,alternate_strategy_ids,alternate_strategy_labels,alignment_exception_ids,alignment_exception_notes,auto_seed_blocked,decision_status,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-009-fcc60bcdd1a2,no,ITM-POL-009-00580,POL-009,과학기술분야 출연(연) 정책방향,기술,수요기반 기획절차 운영,DRV-PAR-DOC-POL-010-00118,ㅇ (수요기반 기획절차 운영) 수요를 바탕으로 운영위-지원단-출연(연) 간 유기적 연계를 통해 차년도 전략연구사업 예산요구과제 결정 ’26년~,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-fdcb39fadadf,no,ITM-POL-009-00604,POL-009,과학기술분야 출연(연) 정책방향,기술,처우개선,DRV-PAR-DOC-POL-010-00142,ㅇ (처우개선) 출연(연) 구성원의 전반적인 처우 수준을 지속 개선 ’26년~,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-fead73b86ef2,no,ITM-POL-009-00563,POL-009,과학기술분야 출연(연) 정책방향,기술,국회 등에서도 공공기관 지정해제 및 이에 따라 제정된 출연(연) 운영규정(훈령),DRV-PAR-DOC-POL-010-00079,"- 국회 등에서도 공공기관 지정해제 및 이에 따라 제정된 출연(연) 운영규정(훈령), 現 연구회 체제 등에 대한 법제적 정비 필요성 제기*",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ff0a204d052a,no,ITM-POL-009-00594,POL-009,과학기술분야 출연(연) 정책방향,기술,전략1,DRV-PAR-DOC-POL-010-00017,ㅇ (전략1) 국가임무 수행체계 확립,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ffb250c1fb72,no,ITM-POL-009-00607,POL-009,과학기술분야 출연(연) 정책방향,기술,평가결과 환류강화,DRV-PAR-DOC-POL-010-00123,"ㅇ (평가결과 환류강화) 내실있는 평가를 위해 통합평가 성과급 및 우수연구자 상여금 연계, 경상경비 증가율* 및 업무추진비 등 차등 적용 ’26년~",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-2b038a6e9552,no,ITM-POL-009-00619,POL-009,과학기술분야 출연(연) 정책방향,인재,정책지원·인력양성,DRV-PAR-DOC-POL-010-00094,"ㅇ (정책지원·인력양성) 국가 과학기술정책 수립의 허브*로서 인적·물적자원 지원, 과학기술 전 분야 우수인력양성 수행",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-5b9e5d6227e2,no,ITM-POL-009-00616,POL-009,과학기술분야 출연(연) 정책방향,인재,연구환경,DRV-PAR-DOC-POL-010-00014,"ㅇ (연구환경) 연구지원인력 규모 미흡* 및 기관별 역량 상이, 연구회 기능 미비 등으로 연구자의 행정부담 가중",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-5ea3077517e7,no,ITM-POL-009-00614,POL-009,과학기술분야 출연(연) 정책방향,인재,연구인력 특별채용 확대,DRV-PAR-DOC-POL-010-00145,ㅇ (연구인력 특별채용 확대) 박사후연구원 등 연구인력에 대한 수시 특별채용을 허용하여 우수 인력을 적재적소에 활용 ’26년~,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-7b8a0b31b657,no,ITM-POL-009-00620,POL-009,과학기술분야 출연(연) 정책방향,인재,처우개선,DRV-PAR-DOC-POL-010-00028,"- 처우개선, 특별채용 확대 등 우수인재 유치·확보 지속 추진",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-a7b0c2b86a5b,no,ITM-POL-009-00618,POL-009,과학기술분야 출연(연) 정책방향,인재,인력규모 미흡,DRV-PAR-DOC-POL-010-00068,ㅇ (인력규모 미흡) 연구직 대비 연구지원인력 비율*이 해외 주요국에 비해 낮아 행정업무가 연구자에게 전가되는 경향 발생,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-d0d82fbb69b7,no,ITM-POL-009-00617,POL-009,과학기술분야 출연(연) 정책방향,인재,육성·지원,DRV-PAR-DOC-POL-010-00165,"ㅇ (육성·지원) 인력개발·우수인재 유치, 개방형 혁신 등 적극적 출연(연) 육성·지원을 위한 법적 기틀 마련",,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,,,,,reviewed,STR-004,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-d62c39056b4a,no,ITM-POL-009-00615,POL-009,과학기술분야 출연(연) 정책방향,인재,연구책임자 중심 과제·인센티브 구조 형성 → 과제 수주 용이한 연구직 중심 증원...,DRV-PAR-DOC-POL-010-00070,- 연구책임자 중심 과제·인센티브 구조 형성 → 과제 수주 용이한 연구직 중심 증원 → 상대적으로 연구행정·근접지원인력 미충원,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-e0208433e1b6,no,ITM-POL-009-00621,POL-009,과학기술분야 출연(연) 정책방향,인재,출연(연) 본연의 기능과 역할을 바탕으로 전략기술 확보*,DRV-PAR-DOC-POL-010-00018,"- 출연(연) 본연의 기능과 역할을 바탕으로 전략기술 확보*, 난제 해결**, 정책지원·인력양성, 기업·지역역량 제고 등 국가적 임무 수행",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-009-0a9f581f74cd,no,ITM-POL-009-00610,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,또한 각 부처는 제각기 법령과 수탁과제를 통해 출연(연)에 임무를 부여*하나 체계...,DRV-PAR-DOC-POL-010-00056,- 또한 각 부처는 제각기 법령과 수탁과제를 통해 출연(연)에 임무를 부여*하나 체계적 관리 및 중장기적 재정 지원** 미흡,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-22c4c2939cc6,no,ITM-POL-009-00611,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,보수체계 표준화 및 인센티브 개편 추진 (’26),DRV-PAR-DOC-POL-010-00183,ㅇ 보수체계 표준화 및 인센티브 개편 추진 (’26),,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-58dfb33158f1,no,ITM-POL-009-00612,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,수탁과제는 소액·다수*로 파편화되고 기관고유사업 또한 안정적으로 운영되는데 한계*...,DRV-PAR-DOC-POL-010-00052,- 수탁과제는 소액·다수*로 파편화되고 기관고유사업 또한 안정적으로 운영되는데 한계**가 있어 다음과 같이 PBS 제도의 부작용 심화,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-b032c052ff67,no,ITM-POL-009-00613,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,전산인프라 통합 운영,DRV-PAR-DOC-POL-010-00158,ㅇ (전산인프라 통합 운영) 전산인프라 통합 운영으로 시설 운영비용 효율화 및 데이터 보안･인프라 안정성 등 필수 기능 강화 ’26년~,,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,,,,,reviewed,STR-004,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-00f7f695fc99,no,ITM-POL-010-00679,POL-010,연구개발 생태계 혁신방안,기술,기업의 특성과 수요를 고려하여 지원 효과성 제고,DRV-PAR-DOC-POL-005-00299,□ 기업의 특성과 수요를 고려하여 지원 효과성 제고,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-02ee037d2ffc,no,ITM-POL-010-00666,POL-010,연구개발 생태계 혁신방안,기술,그간 규정 개선 노력이 지속되어 왔으나,DRV-PAR-DOC-POL-005-00098,"ㅇ 그간 규정 개선 노력이 지속되어 왔으나, 감사 등에 대한 두려움으로 연구현장(전문기관, 산단 등)에서 관행이 사라지지 않아 연구자의 체감 낮음",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-03024e255314,no,ITM-POL-010-00628,POL-010,연구개발 생태계 혁신방안,기술,→ (개선) 심의위 미개최 평가 결과의 즉시 통보 확대,DRV-PAR-DOC-POL-005-00174,→ (개선) 심의위 미개최 평가 결과의 즉시 통보 확대,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-03ec3a50963d,no,ITM-POL-010-00780,POL-010,연구개발 생태계 혁신방안,기술,해외 과협 연계,DRV-PAR-DOC-POL-005-00154,"- 해외 과협 연계, 주요 과제 연구책임자의 평가위원 후보단 등록 의무화, 참여강화 등을 통한 국내-외 우수평가위원 풀* 대폭 확충-활용",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-07a87b5a9803,no,ITM-POL-010-00778,POL-010,연구개발 생태계 혁신방안,기술,프로그램형 사업,DRV-PAR-DOC-POL-005-00383,"ㅇ (프로그램형 사업) 프로그램형 신규사업 추진을 통해 기획의 유연성을 확보하고, 수요자 중심의 개방형 기획 결과 반영 추진",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-07cbde12972a,no,ITM-POL-010-00702,POL-010,연구개발 생태계 혁신방안,기술,빅데이터 인프라 개선,DRV-PAR-DOC-POL-005-00395,"- (빅데이터 인프라 개선) AI 기반 R&D 관리에 적합한 데이터 기반 마련을 위해 NTIS, IRIS 등 데이터의 질적 제고 및 연계 강화",,STR-001,AI G3 도약 및 전 산업 AX 확산,,STR-002 | STR-004,초격차 전략기술 확보 (반도체·이차전지) | 차세대 네트워크(6G) 및 지능형 인프라,,,,reviewed,STR-001,STR-002 | STR-004,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-07fdde059833,no,ITM-POL-010-00625,POL-010,연구개발 생태계 혁신방안,기술,R&D 투자시스템 혁신,DRV-PAR-DOC-POL-005-00329,"ㅇ (R&D 투자시스템 혁신) 훼손된 연구생태계 복원을 위해 매년 정부 총지출 대비 5% 수준으로 R&D 예산 확대 노력, R&D 예산 심의의 전문성·전략성 제고",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-08f7b5dbf13e,no,ITM-POL-010-00771,POL-010,연구개발 생태계 혁신방안,기술,출연연-대학-기업에 맞는 지원체계,DRV-PAR-DOC-POL-005-00028,- 출연연-대학-기업에 맞는 지원체계,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0af8d7a53959,no,ITM-POL-010-00671,POL-010,연구개발 생태계 혁신방안,기술,기본방향,DRV-PAR-DOC-POL-005-00352,ㅇ (기본방향) 1천억원 이상의 대규모 R&D는 유형* 및 특성에 따른 맞춤형 사전 점검 및 사업관리체계 도입,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-0b8b202e8808,no,ITM-POL-010-00726,POL-010,연구개발 생태계 혁신방안,기술,연구지원 체계 개선,DRV-PAR-DOC-POL-005-00217,ㅇ (연구지원 체계 개선) 과제 단위 위주의 연구지원 체계에서 벗어나 기관 단위 지원 방식을 확대하여 연구자는 연구에만 집중할 수 있는 환경 조성,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0bac3b5332a9,no,ITM-POL-010-00688,POL-010,연구개발 생태계 혁신방안,기술,도전·창의적 연구에 몰입하는 환경 조성,DRV-PAR-DOC-POL-005-00018,- 도전·창의적 연구에 몰입하는 환경 조성,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0d5071230730,no,ITM-POL-010-00635,POL-010,연구개발 생태계 혁신방안,기술,☞ 개선방향 출연연 시스템을 임무중심으로 전환하고 연구자 처우-채용제도 개선,DRV-PAR-DOC-POL-005-00031,☞ 개선방향 출연연 시스템을 임무중심으로 전환하고 연구자 처우-채용제도 개선,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0d68f6c09b7a,no,ITM-POL-010-00730,POL-010,연구개발 생태계 혁신방안,기술,우리나라는 잠재성장률이 급격히 둔화* 중이나 인구절벽으로 노동투입 확대도 어려워,DRV-PAR-DOC-POL-005-00058,"ㅇ 우리나라는 잠재성장률이 급격히 둔화* 중이나 인구절벽으로 노동투입 확대도 어려워, R&D를 통한 새로운 가치 창출과 생산성 혁신만이 해법",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-0ea3b46eeba4,no,ITM-POL-010-00717,POL-010,연구개발 생태계 혁신방안,기술,연구계,DRV-PAR-DOC-POL-005-00370,- (연구계) 학회와의 소통을 확대하여 다수의 연구자 참여 기반 신흥 원천기술 발굴-기획 전문성을 강화하고 기술변화에 신속 대응,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014 | STR-015,핵심 전략기술 자립 (LNG화물창·특수강) | 감염병 대응 및 공중보건 기술 자립,,,,reviewed,STR-002,STR-014 | STR-015,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-100a9b2b4928,no,ITM-POL-010-00698,POL-010,연구개발 생태계 혁신방안,기술,법제 정비,DRV-PAR-DOC-POL-005-00441,ㅇ (법제 정비) 정부R&D 성과가 경제-사회-학술적으로 확산-활용될 수 있도록 정부 R&D 성과확산체계 구축을 위한 법제 개편 추진,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-103085204a4a,no,ITM-POL-010-00685,POL-010,연구개발 생태계 혁신방안,기술,대기업에서 공급망 수요를 기반으로 실증 환경을 제공하고,DRV-PAR-DOC-POL-005-00318,"- 대기업에서 공급망 수요를 기반으로 실증 환경을 제공하고, 중견‧중소 기업의 소재‧부품‧장비 혁신을 지원하는 상생형 실증 R&D 확대",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1052f0e7c48b,no,ITM-POL-010-00696,POL-010,연구개발 생태계 혁신방안,기술,범부처 R&D 성과확산 체계 마련,DRV-PAR-DOC-POL-005-00435,□ 범부처 R&D 성과확산 체계 마련,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1071de4019fb,no,ITM-POL-010-00697,POL-010,연구개발 생태계 혁신방안,기술,범부처 체계,DRV-PAR-DOC-POL-005-00439,ㅇ (범부처 체계) 全 부처의 R&D 성과확산 사업을 “성과확산형 사업군”으로 구분하고 예산-평가를 별도 관리하는 범부처 지원체계 마련,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1294a82338f3,no,ITM-POL-010-00693,POL-010,연구개발 생태계 혁신방안,기술,민-관 협력 조인트 벤처,DRV-PAR-DOC-POL-005-00437,"- 민-관 협력 조인트 벤처, 산-학-연 협력 사업단 등 다양한 형태로 기술개발-사업화-지식재산권(IP) 배분 등 제도적 사항까지 통합 지원",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-12b6fee520db,no,ITM-POL-010-00653,POL-010,연구개발 생태계 혁신방안,기술,과도한 행정절차,DRV-PAR-DOC-POL-005-00088,□ (과도한 행정절차) 연구지원체계가 연구자에 대한 신뢰보다는 관리 편의주의 중심으로 운영되며 과도한 규정·절차가 누적되어 연구몰입 저해,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-13976cdeb9c9,no,ITM-POL-010-00756,POL-010,연구개발 생태계 혁신방안,기술,지식의 경계를 확장하는 첨단 과학 연구를 위해 연구현장의 자율성‧유연성을 보장하는...,DRV-PAR-DOC-POL-005-00337,- 지식의 경계를 확장하는 첨단 과학 연구를 위해 연구현장의 자율성‧유연성을 보장하는 프로그램형 사업 확대,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-140feefa56cc,no,ITM-POL-010-00766,POL-010,연구개발 생태계 혁신방안,기술,책임에 걸맞는 보상,DRV-PAR-DOC-POL-005-00164,"ㅇ (책임에 걸맞는 보상) 평가위원 수당 현실화, 우수 평가위원 포상 등 강화된 전문성-책임성에 상응하는 보상체계 마련",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1454d6ad450b,no,ITM-POL-010-00781,POL-010,연구개발 생태계 혁신방안,기술,행정부담가중 방지,DRV-PAR-DOC-POL-005-00189,ㅇ (행정부담가중 방지) 연구개발과제 관리 및 연구비 정산 등의 과정에서 증빙자료 등 행정 업무가 누적되지 않도록 관리 체계 마련,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1704079bc43e,no,ITM-POL-010-00713,POL-010,연구개발 생태계 혁신방안,기술,심의기준 현실화,DRV-PAR-DOC-POL-005-00246,ㅇ (심의기준 현실화) 연구자율성을 높이고 필요한 연구장비를 신속-적시 도입할 수 있도록 연구장비 도입 시 심의기준 상향 개편,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1869358abd03,no,ITM-POL-010-00736,POL-010,연구개발 생태계 혁신방안,기술,이슈 발굴→원인 진단→대안 도출 전 과정에 주도적으로 참여하는 민간 전문가 자문단...,DRV-PAR-DOC-POL-005-00063,ㅇ 이슈 발굴→원인 진단→대안 도출 전 과정에 주도적으로 참여하는 민간 전문가 자문단 구성·운영,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1b5614918d04,no,ITM-POL-010-00709,POL-010,연구개발 생태계 혁신방안,기술,수요자･민간의 예산심의 참여 확대,DRV-PAR-DOC-POL-005-00345,□ 수요자･민간의 예산심의 참여 확대,,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1d6de67acfd0,no,ITM-POL-010-00714,POL-010,연구개발 생태계 혁신방안,기술,연구 편의를 위해 통합정보시스템이 구축되었으나,DRV-PAR-DOC-POL-005-00095,"ㅇ 연구 편의를 위해 통합정보시스템이 구축되었으나, 통합 과도기 단계의 불안정한 시스템으로 연구자·연구행정의 불편 가중",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1dcd40adbf72,no,ITM-POL-010-00760,POL-010,연구개발 생태계 혁신방안,기술,지역 특화 산업-기술을 묶음형으로 지원하고,DRV-PAR-DOC-POL-005-00461,"- 지역 특화 산업-기술을 묶음형으로 지원하고, R&D에서 사업화-투자까지 연속 지원이 가능한 블록펀딩형 지역자율 R&D 사업 추진",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-1e6f051a2563,no,ITM-POL-010-00703,POL-010,연구개발 생태계 혁신방안,기술,사전기획점검,DRV-PAR-DOC-POL-005-00355,- (사전기획점검) 예산심의 체계(분야별 전문위)에 따라 사업군 단위로 점검*하고 예산심의와 연계성 강화**(R&D 신속성⸱투자효율성 제고),,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-20b2817fbb6d,no,ITM-POL-010-00689,POL-010,연구개발 생태계 혁신방안,기술,도전적 목표 설정과 혁신적 연구성과 창출을 유도하기 위해,DRV-PAR-DOC-POL-005-00405,"- 도전적 목표 설정과 혁신적 연구성과 창출을 유도하기 위해, RFP 기획 가이드라인*을 마련하고 사전검토절차를 통해 점검",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-21e7d20ec6d2,no,ITM-POL-010-00694,POL-010,연구개발 생태계 혁신방안,기술,민간 역량을 적극 활용한 IRIS 시스템 개선으로 이용자 만족도 제고,DRV-PAR-DOC-POL-005-00212,□ 민간 역량을 적극 활용한 IRIS 시스템 개선으로 이용자 만족도 제고,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-227d1450274b,no,ITM-POL-010-00791,POL-010,연구개발 생태계 혁신방안,기술,｢지역과학기술혁신법｣ 제정을 통해 지역별 R&D 투자전략,DRV-PAR-DOC-POL-005-00469,"- ｢지역과학기술혁신법｣ 제정을 통해 지역별 R&D 투자전략, 산학연 협력방안 등을 수립하도록 하여 연구성과가 산업성과로 확산되는 제도적 기반 구축",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-228344e474b0,no,ITM-POL-010-00642,POL-010,연구개발 생태계 혁신방안,기술,각 기업의 혁신역량 진단,DRV-PAR-DOC-POL-005-00124,"ㅇ 각 기업의 혁신역량 진단, 기술성·사업성 사전검증(PoC, PoM) 없이 정부 R&D를 지원함에 따라 R&D 이후 사업화로 연결되지 않는 경우 다수",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-25f7cc4fdab1,no,ITM-POL-010-00724,POL-010,연구개발 생태계 혁신방안,기술,연구지속성이 요구되는 기초연구사업 및 범부처 임무형R&D사업*에 대해서는 다년도...,DRV-PAR-DOC-POL-005-00343,"- 연구지속성이 요구되는 기초연구사업 및 범부처 임무형R&D사업*에 대해서는 다년도 예산 운영 계획 아래, 계속사업비 인정 확대 추진",,STR-002,초격차 전략기술 확보 (반도체·이차전지),,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,,,reviewed,STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-29b023131f99,no,ITM-POL-010-00753,POL-010,연구개발 생태계 혁신방안,기술,제재 강화,DRV-PAR-DOC-POL-005-00181,"ㅇ (제재 강화) 네거티브 사용용도 위반 적발시 (간접비)기관 간접비 비율 삭감 확대, (직접비)참여제한 기간 및 제재부가금 가중-합산* 등 제재 강화* 검토",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-2f25fe68f77b,no,ITM-POL-010-00727,POL-010,연구개발 생태계 혁신방안,기술,연구행정 간소화,DRV-PAR-DOC-POL-005-00393,ㅇ (연구행정 간소화) 연구자의 행정부담 완화 및 연구몰입 환경 조성을 위해 R&D 기획-수행-성과확산 全주기를 지원하는 AI를 IRIS에 도입,,STR-001,AI G3 도약 및 전 산업 AX 확산,,STR-002 | STR-008,초격차 전략기술 확보 (반도체·이차전지) | 피지컬 AI 및 지능형 로봇 산업 육성,,,,reviewed,STR-001,STR-002 | STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-313be32c2eed,no,ITM-POL-010-00657,POL-010,연구개발 생태계 혁신방안,기술,관계부처와 함께 분야별 세부실행계획 마련 및 과학기술관계장관회의 보고-확정,DRV-PAR-DOC-POL-005-00049,ㅇ 관계부처와 함께 분야별 세부실행계획 마련 및 과학기술관계장관회의 보고-확정,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-317e06480deb,no,ITM-POL-010-00767,POL-010,연구개발 생태계 혁신방안,기술,처우 수준을 개선하고 성과연동 보상체계* 공고화,DRV-PAR-DOC-POL-005-00261,- 처우 수준을 개선하고 성과연동 보상체계* 공고화,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-33b9a4c35166,no,ITM-POL-010-00720,POL-010,연구개발 생태계 혁신방안,기술,연구비 5천만원 미만의 소액과제(전체 과제 중 22.7%)는 일부만 추출하여 정산,DRV-PAR-DOC-POL-005-00187,"- 연구비 5천만원 미만의 소액과제(전체 과제 중 22.7%)는 일부만 추출하여 정산, 점진적 확대 추진",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-379dbc1d2fa0,no,ITM-POL-010-00631,POL-010,연구개발 생태계 혁신방안,기술,☞ 개선방향 블록펀딩 도입,DRV-PAR-DOC-POL-005-00034,"☞ 개선방향 블록펀딩 도입, 기초연구 복원 및 지역거점대 연구경쟁력 제고",,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-010-3a612c4d80fc,no,ITM-POL-010-00662,POL-010,연구개발 생태계 혁신방안,기술,국가과학기술자문회의 기능강화,DRV-PAR-DOC-POL-005-00475,ㅇ (국가과학기술자문회의 기능강화) 과학기술 전문성과 정책 조정기능 강화를 위해 민간 참여를 확대하고 자문회의와 심의회의 분리 검토,,,,,,,,,,no_strategy,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
