merge_candidate_id,document_id,page_no,review_priority,suggested_reviewer_action,review_status,reviewer_decision,reviewer_role_override,reviewer_resource_type_override,reviewer_strategy_override,reviewer_tech_domain_override,reviewer_tech_subdomain_override,merge_into_candidate_id,split_required,final_item_label,final_item_statement,reviewer_notes,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,merge_confidence,item_label_draft,item_statement_draft,primary_seed_id,member_seed_ids,supporting_review_seed_ids,member_count,supporting_review_count,primary_text
PMD-DOC-POL-005-0136,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,기초연구 생태계 고도화로 창의-자율 연구기반 강화,□ 기초연구 생태계 고도화로 창의-자율 연구기반 강화,CLS-SEED-DOC-POL-005-00293,CLS-SEED-DOC-POL-005-00293,,1,0,□ 기초연구 생태계 고도화로 창의-자율 연구기반 강화
PMD-DOC-POL-005-0137,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,생태계 복원,"ㅇ (생태계 복원) 전임-비전임 교원의 기본연구 복원, 과제별 최소 연구기간 연장* 및 집단연구 최적화** 등을 통해 기초연구 생태계 복원 및 연구 몰입환경 조성",CLS-SEED-DOC-POL-005-00294,CLS-SEED-DOC-POL-005-00294,CLS-SEED-DOC-POL-005-00295 | CLS-SEED-DOC-POL-005-00296,1,2,"ㅇ (생태계 복원) 전임-비전임 교원의 기본연구 복원, 과제별 최소 연구기간 연장* 및 집단연구 최적화** 등을 통해 기초연구 생태계 복원 및 연구 몰입환경 조성"
PMD-DOC-POL-005-0138,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,유연한 관리체계,"ㅇ (유연한 관리체계) 복잡한 사업 구조를 통합-단순화하고, 기초연구 관리체계를 유연하게 전환하여 연구자의 자율성 강화",CLS-SEED-DOC-POL-005-00297,CLS-SEED-DOC-POL-005-00297,CLS-SEED-DOC-POL-005-00298,1,1,"ㅇ (유연한 관리체계) 복잡한 사업 구조를 통합-단순화하고, 기초연구 관리체계를 유연하게 전환하여 연구자의 자율성 강화"
PMD-DOC-POL-005-0139,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,기업의 특성과 수요를 고려하여 지원 효과성 제고,□ 기업의 특성과 수요를 고려하여 지원 효과성 제고,CLS-SEED-DOC-POL-005-00299,CLS-SEED-DOC-POL-005-00299,,1,0,□ 기업의 특성과 수요를 고려하여 지원 효과성 제고
PMD-DOC-POL-005-0140,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,혁신역량 진단,"ㅇ (혁신역량 진단) 기업부설연구소 R&D 역량 진단 모델을 고도화*하고, 혁신 역량 및 성장 단계 등을 고려한 맞춤형 케어를 지원",CLS-SEED-DOC-POL-005-00300,CLS-SEED-DOC-POL-005-00300,CLS-SEED-DOC-POL-005-00301 | CLS-SEED-DOC-POL-005-00302,1,2,"ㅇ (혁신역량 진단) 기업부설연구소 R&D 역량 진단 모델을 고도화*하고, 혁신 역량 및 성장 단계 등을 고려한 맞춤형 케어를 지원"
PMD-DOC-POL-005-0141,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,detected_soft_problem_but_action_overrides,talent,,,,medium,기업 R&D 정보분석을 통해 역량진단 및 문제점을 파악하고,"- 기업 R&D 정보분석을 통해 역량진단 및 문제점을 파악하고, 맞춤기술-인력지원과 성과 사업화에 이르는 토탈케어 추진",CLS-SEED-DOC-POL-005-00303,CLS-SEED-DOC-POL-005-00303,,1,0,"- 기업 R&D 정보분석을 통해 역량진단 및 문제점을 파악하고, 맞춤기술-인력지원과 성과 사업화에 이르는 토탈케어 추진"
PMD-DOC-POL-005-0142,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,지원방식 다양화,"ㅇ (지원방식 다양화) 대학(자율성)‧출연연(임무중심형)에 최적화된 기존 지원방식에서 벗어나, 기업의 특성을 고려하여 지원방식 다양화",CLS-SEED-DOC-POL-005-00304,CLS-SEED-DOC-POL-005-00304,,1,0,"ㅇ (지원방식 다양화) 대학(자율성)‧출연연(임무중심형)에 최적화된 기존 지원방식에서 벗어나, 기업의 특성을 고려하여 지원방식 다양화"
PMD-DOC-POL-005-0143,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,기업의 역량,"- 기업의 역량, 기술 분야 등 유형에 따라 토너먼트형, 역매칭형, 투자-융자 연계형 등 다양한 지원방식 적용 유도",CLS-SEED-DOC-POL-005-00305,CLS-SEED-DOC-POL-005-00305,CLS-SEED-DOC-POL-005-00307,1,1,"- 기업의 역량, 기술 분야 등 유형에 따라 토너먼트형, 역매칭형, 투자-융자 연계형 등 다양한 지원방식 적용 유도"
PMD-DOC-POL-005-0144,DOC-POL-005,section5,low,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,STR-001,TD-001,TSD-001-007,medium,자율적 AX연구 지원,ㅇ (자율적 AX연구 지원) 미래 유망 산업 분야 기업들이 AI 솔루션 보유기업 협업을 토대로 기술-서비스를 자율 개발토록 지원하는 R&D 도입(’26~),CLS-SEED-DOC-POL-005-00309,CLS-SEED-DOC-POL-005-00309,,1,0,ㅇ (자율적 AX연구 지원) 미래 유망 산업 분야 기업들이 AI 솔루션 보유기업 협업을 토대로 기술-서비스를 자율 개발토록 지원하는 R&D 도입(’26~)
PMD-DOC-POL-005-0145,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,12대 전략기술분야 중심으로 신속히 제품을 개발-출시할 수 있도록 컨소시엄을 선정-지원하되,"- 12대 전략기술분야 중심으로 신속히 제품을 개발-출시할 수 있도록 컨소시엄을 선정-지원하되, 조기 실현이 검증되면 2차년도까지 지원",CLS-SEED-DOC-POL-005-00310,CLS-SEED-DOC-POL-005-00310,,1,0,"- 12대 전략기술분야 중심으로 신속히 제품을 개발-출시할 수 있도록 컨소시엄을 선정-지원하되, 조기 실현이 검증되면 2차년도까지 지원"
PMD-DOC-POL-005-0146,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,전략기술 육성,ㅇ (전략기술 육성) ｢조특법｣ 상 세제지원 대상을 ｢국가전략기술육성법｣ 상 12대 전략기술 분야와 단계적 연계 강화하여 전략기술 육성 지원,CLS-SEED-DOC-POL-005-00311,CLS-SEED-DOC-POL-005-00311,,1,0,ㅇ (전략기술 육성) ｢조특법｣ 상 세제지원 대상을 ｢국가전략기술육성법｣ 상 12대 전략기술 분야와 단계적 연계 강화하여 전략기술 육성 지원
PMD-DOC-POL-005-0147,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,민-관 소통확대,"ㅇ (민-관 소통확대) 연구개발비, 투자 세액공제 등 세제지원 논의*를 위한 소통 강화방안(기재부, 과기부, 산업부, 중기부, 산업계 등) 검토",CLS-SEED-DOC-POL-005-00313,CLS-SEED-DOC-POL-005-00313,CLS-SEED-DOC-POL-005-00314,1,1,"ㅇ (민-관 소통확대) 연구개발비, 투자 세액공제 등 세제지원 논의*를 위한 소통 강화방안(기재부, 과기부, 산업부, 중기부, 산업계 등) 검토"
PMD-DOC-POL-005-0148,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,제품 단위 실증 R&D를 통한 기업의 혁신 성장 지원,□ 제품 단위 실증 R&D를 통한 기업의 혁신 성장 지원,CLS-SEED-DOC-POL-005-00315,CLS-SEED-DOC-POL-005-00315,,1,0,□ 제품 단위 실증 R&D를 통한 기업의 혁신 성장 지원
PMD-DOC-POL-005-0149,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,대‧중소 상생협력,ㅇ (대‧중소 상생협력) 대기업과 중견‧중소기업의 상생협력*을 위해 수요자 참여형 실증 R&D 지원 확대 및 제도 마련,CLS-SEED-DOC-POL-005-00316,CLS-SEED-DOC-POL-005-00316,CLS-SEED-DOC-POL-005-00317,1,1,ㅇ (대‧중소 상생협력) 대기업과 중견‧중소기업의 상생협력*을 위해 수요자 참여형 실증 R&D 지원 확대 및 제도 마련
PMD-DOC-POL-005-0150,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,TD-005,,medium,대기업에서 공급망 수요를 기반으로 실증 환경을 제공하고,"- 대기업에서 공급망 수요를 기반으로 실증 환경을 제공하고, 중견‧중소 기업의 소재‧부품‧장비 혁신을 지원하는 상생형 실증 R&D 확대",CLS-SEED-DOC-POL-005-00318,CLS-SEED-DOC-POL-005-00318,CLS-SEED-DOC-POL-005-00319,1,1,"- 대기업에서 공급망 수요를 기반으로 실증 환경을 제공하고, 중견‧중소 기업의 소재‧부품‧장비 혁신을 지원하는 상생형 실증 R&D 확대"
PMD-DOC-POL-005-0151,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,기업의 실증 기회 확대를 위한 지역 테크노파크 등 공공 연구시설 지원*‧활용 강화,- 기업의 실증 기회 확대를 위한 지역 테크노파크 등 공공 연구시설 지원*‧활용 강화,CLS-SEED-DOC-POL-005-00320,CLS-SEED-DOC-POL-005-00320,CLS-SEED-DOC-POL-005-00321,1,1,- 기업의 실증 기회 확대를 위한 지역 테크노파크 등 공공 연구시설 지원*‧활용 강화
PMD-DOC-POL-005-0152,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,자율적인 상생 협력이 확대될 수 있도록 참여 대기업에게는 합리적 수준의 보상체계*를 도입,- 자율적인 상생 협력이 확대될 수 있도록 참여 대기업에게는 합리적 수준의 보상체계*를 도입,CLS-SEED-DOC-POL-005-00322,CLS-SEED-DOC-POL-005-00322,CLS-SEED-DOC-POL-005-00323,1,1,- 자율적인 상생 협력이 확대될 수 있도록 참여 대기업에게는 합리적 수준의 보상체계*를 도입
PMD-DOC-POL-005-0153,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,우수기술 수요 확보를 위해 旣지정 혁신제품*의 홍보 및 국내‧외 판로개척 및 조달 이후 실증정보**를...,- 우수기술 수요 확보를 위해 旣지정 혁신제품*의 홍보 및 국내‧외 판로개척 및 조달 이후 실증정보**를 활용한 제품 고도화 추가 지원,CLS-SEED-DOC-POL-005-00325,CLS-SEED-DOC-POL-005-00325,CLS-SEED-DOC-POL-005-00326 | CLS-SEED-DOC-POL-005-00327,1,2,- 우수기술 수요 확보를 위해 旣지정 혁신제품*의 홍보 및 국내‧외 판로개척 및 조달 이후 실증정보**를 활용한 제품 고도화 추가 지원
PMD-DOC-POL-005-0154,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,R&D 투자시스템 혁신,"ㅇ (R&D 투자시스템 혁신) 훼손된 연구생태계 복원을 위해 매년 정부 총지출 대비 5% 수준으로 R&D 예산 확대 노력, R&D 예산 심의의 전문성·전략성 제고",CLS-SEED-DOC-POL-005-00329,CLS-SEED-DOC-POL-005-00329,CLS-SEED-DOC-POL-005-00330,1,1,"ㅇ (R&D 투자시스템 혁신) 훼손된 연구생태계 복원을 위해 매년 정부 총지출 대비 5% 수준으로 R&D 예산 확대 노력, R&D 예산 심의의 전문성·전략성 제고"
PMD-DOC-POL-005-0155,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,중기 포트폴리오,ㅇ (중기 포트폴리오) 일관성과 장기적 전략성을 갖고 R&D투자가 이루어지도록 유형별(기초연구/전략기술 등) 중기 투자 포트폴리오 설계,CLS-SEED-DOC-POL-005-00331,CLS-SEED-DOC-POL-005-00331,CLS-SEED-DOC-POL-005-00333,1,1,ㅇ (중기 포트폴리오) 일관성과 장기적 전략성을 갖고 R&D투자가 이루어지도록 유형별(기초연구/전략기술 등) 중기 투자 포트폴리오 설계
PMD-DOC-POL-005-0156,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,과학/기술,ㅇ (과학/기술) 첨단 과학 연구와 원천기술 개발을 구분하고 개별 특성에 맞는 맞춤형 투자-심의,CLS-SEED-DOC-POL-005-00336,CLS-SEED-DOC-POL-005-00336,,1,0,ㅇ (과학/기술) 첨단 과학 연구와 원천기술 개발을 구분하고 개별 특성에 맞는 맞춤형 투자-심의
PMD-DOC-POL-005-0157,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,지식의 경계를 확장하는 첨단 과학 연구를 위해 연구현장의 자율성‧유연성을 보장하는 프로그램형 사업 확대,- 지식의 경계를 확장하는 첨단 과학 연구를 위해 연구현장의 자율성‧유연성을 보장하는 프로그램형 사업 확대,CLS-SEED-DOC-POL-005-00337,CLS-SEED-DOC-POL-005-00337,,1,0,- 지식의 경계를 확장하는 첨단 과학 연구를 위해 연구현장의 자율성‧유연성을 보장하는 프로그램형 사업 확대
PMD-DOC-POL-005-0158,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,경제적 파급력을 유발하는 원천기술 개발을 위해 체계적･중장기적 국가 R&D 투자의 청사진을 제시하여 임...,- 경제적 파급력을 유발하는 원천기술 개발을 위해 체계적･중장기적 국가 R&D 투자의 청사진을 제시하여 임무 중심으로 전략적 투자,CLS-SEED-DOC-POL-005-00338,CLS-SEED-DOC-POL-005-00338,CLS-SEED-DOC-POL-005-00339,1,1,- 경제적 파급력을 유발하는 원천기술 개발을 위해 체계적･중장기적 국가 R&D 투자의 청사진을 제시하여 임무 중심으로 전략적 투자
PMD-DOC-POL-005-0159,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,국가적으로 긴급대응이 필요한 R&D의 신속-적시 추진을 위한 지원방안 마련 검토,- 국가적으로 긴급대응이 필요한 R&D의 신속-적시 추진을 위한 지원방안 마련 검토,CLS-SEED-DOC-POL-005-00340,CLS-SEED-DOC-POL-005-00340,CLS-SEED-DOC-POL-005-00342,1,1,- 국가적으로 긴급대응이 필요한 R&D의 신속-적시 추진을 위한 지원방안 마련 검토
PMD-DOC-POL-005-0160,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,연구지속성이 요구되는 기초연구사업 및 범부처 임무형R&D사업*에 대해서는 다년도 예산 운영 계획 아래,"- 연구지속성이 요구되는 기초연구사업 및 범부처 임무형R&D사업*에 대해서는 다년도 예산 운영 계획 아래, 계속사업비 인정 확대 추진",CLS-SEED-DOC-POL-005-00343,CLS-SEED-DOC-POL-005-00343,CLS-SEED-DOC-POL-005-00344,1,1,"- 연구지속성이 요구되는 기초연구사업 및 범부처 임무형R&D사업*에 대해서는 다년도 예산 운영 계획 아래, 계속사업비 인정 확대 추진"
PMD-DOC-POL-005-0161,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,수요자･민간의 예산심의 참여 확대,□ 수요자･민간의 예산심의 참여 확대,CLS-SEED-DOC-POL-005-00345,CLS-SEED-DOC-POL-005-00345,,1,0,□ 수요자･민간의 예산심의 참여 확대
PMD-DOC-POL-005-0162,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,전문성 강화,ㅇ (전문성 강화) R&D 예산심의가 연구현장과 괴리되어 일반 재정사업 심의와 동질화되지 않도록 현장 전문성 기반 심의체계 고도화,CLS-SEED-DOC-POL-005-00346,CLS-SEED-DOC-POL-005-00346,CLS-SEED-DOC-POL-005-00347,1,1,ㅇ (전문성 강화) R&D 예산심의가 연구현장과 괴리되어 일반 재정사업 심의와 동질화되지 않도록 현장 전문성 기반 심의체계 고도화
PMD-DOC-POL-005-0163,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,개방성 강화,"ㅇ (개방성 강화) 충분한 소통을 통한 심의를 위해 정부 주도의 일방향 심의를 사업부처, 외부 전문가도 참여하는 개방형 심의로 전환",CLS-SEED-DOC-POL-005-00348,CLS-SEED-DOC-POL-005-00348,CLS-SEED-DOC-POL-005-00349 | CLS-SEED-DOC-POL-005-00350,1,2,"ㅇ (개방성 강화) 충분한 소통을 통한 심의를 위해 정부 주도의 일방향 심의를 사업부처, 외부 전문가도 참여하는 개방형 심의로 전환"
PMD-DOC-POL-005-0164,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,기본방향,ㅇ (기본방향) 1천억원 이상의 대규모 R&D는 유형* 및 특성에 따른 맞춤형 사전 점검 및 사업관리체계 도입,CLS-SEED-DOC-POL-005-00352,CLS-SEED-DOC-POL-005-00352,CLS-SEED-DOC-POL-005-00353,1,1,ㅇ (기본방향) 1천억원 이상의 대규모 R&D는 유형* 및 특성에 따른 맞춤형 사전 점검 및 사업관리체계 도입
PMD-DOC-POL-005-0165,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,연구형,ㅇ (연구형) 당락을 결정하는 평가(예타) 대신 기획보완 중심의 사전점검(예산요구 전 11월~3월)을 실시하여 사업 추진 2년 이상 단축,CLS-SEED-DOC-POL-005-00354,CLS-SEED-DOC-POL-005-00354,,1,0,ㅇ (연구형) 당락을 결정하는 평가(예타) 대신 기획보완 중심의 사전점검(예산요구 전 11월~3월)을 실시하여 사업 추진 2년 이상 단축
PMD-DOC-POL-005-0166,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,사전기획점검,- (사전기획점검) 예산심의 체계(분야별 전문위)에 따라 사업군 단위로 점검*하고 예산심의와 연계성 강화**(R&D 신속성⸱투자효율성 제고),CLS-SEED-DOC-POL-005-00355,CLS-SEED-DOC-POL-005-00355,CLS-SEED-DOC-POL-005-00356 | CLS-SEED-DOC-POL-005-00357,1,2,- (사전기획점검) 예산심의 체계(분야별 전문위)에 따라 사업군 단위로 점검*하고 예산심의와 연계성 강화**(R&D 신속성⸱투자효율성 제고)
PMD-DOC-POL-005-0167,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,구축형,ㅇ (구축형) 현장의 우선순위에 의해 소요를 결정하는 제도적 절차를 마련하고 사업의 체계적 관리 및 단계별 점검 강화,CLS-SEED-DOC-POL-005-00360,CLS-SEED-DOC-POL-005-00360,,1,0,ㅇ (구축형) 현장의 우선순위에 의해 소요를 결정하는 제도적 절차를 마련하고 사업의 체계적 관리 및 단계별 점검 강화
PMD-DOC-POL-005-0168,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,기획단계,- (기획단계) ‘과학적 큰 질문’을 근간으로 하는 대형 연구인프라 구축을 위해 민간 중심의 협의체*를 운영하여 소요결정,CLS-SEED-DOC-POL-005-00361,CLS-SEED-DOC-POL-005-00361,CLS-SEED-DOC-POL-005-00362 | CLS-SEED-DOC-POL-005-00363,1,2,- (기획단계) ‘과학적 큰 질문’을 근간으로 하는 대형 연구인프라 구축을 위해 민간 중심의 협의체*를 운영하여 소요결정
PMD-DOC-POL-005-0169,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,단계관리,- (단계관리) 사업착수→기본/실시설계→시공의 전 단계를 단계적 프로젝트관리 방식(Phase Review)을 도입*하여 체계적으로 관리,CLS-SEED-DOC-POL-005-00364,CLS-SEED-DOC-POL-005-00364,CLS-SEED-DOC-POL-005-00365 | CLS-SEED-DOC-POL-005-00366,1,2,- (단계관리) 사업착수→기본/실시설계→시공의 전 단계를 단계적 프로젝트관리 방식(Phase Review)을 도입*하여 체계적으로 관리
PMD-DOC-POL-005-0170,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,현장 수요 반영,"ㅇ (현장 수요 반영) 산업계-연구계 등 수요자 중심의 新 개방형 상시기획체계*로 전환, 현장 수요와 기술변화에 유연한 대응 체계 구축",CLS-SEED-DOC-POL-005-00368,CLS-SEED-DOC-POL-005-00368,CLS-SEED-DOC-POL-005-00369,1,1,"ㅇ (현장 수요 반영) 산업계-연구계 등 수요자 중심의 新 개방형 상시기획체계*로 전환, 현장 수요와 기술변화에 유연한 대응 체계 구축"
PMD-DOC-POL-005-0171,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,연구계,- (연구계) 학회와의 소통을 확대하여 다수의 연구자 참여 기반 신흥 원천기술 발굴-기획 전문성을 강화하고 기술변화에 신속 대응,CLS-SEED-DOC-POL-005-00370,CLS-SEED-DOC-POL-005-00370,CLS-SEED-DOC-POL-005-00371 | CLS-SEED-DOC-POL-005-00372,1,2,- (연구계) 학회와의 소통을 확대하여 다수의 연구자 참여 기반 신흥 원천기술 발굴-기획 전문성을 강화하고 기술변화에 신속 대응
PMD-DOC-POL-005-0172,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,STR-002,TD-003,,medium,산업계,- (산업계) 분야별 민-관 R&D 협의체* 운영을 통해 기술수요 발굴 단계부터 기획 및 컨소시엄 구성까지 기업이 주도하여 추진,CLS-SEED-DOC-POL-005-00373,CLS-SEED-DOC-POL-005-00373,CLS-SEED-DOC-POL-005-00374,1,1,- (산업계) 분야별 민-관 R&D 협의체* 운영을 통해 기술수요 발굴 단계부터 기획 및 컨소시엄 구성까지 기업이 주도하여 추진
PMD-DOC-POL-005-0173,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,자율 기획 확대,ㅇ (자율 기획 확대) 대형 국책 사업 등은 국가가 목표만 제시하고 연구자가 구체적 연구방법 등을 자율적으로 기획하는 Middle-Up 방식 사업 확대,CLS-SEED-DOC-POL-005-00375,CLS-SEED-DOC-POL-005-00375,,1,0,ㅇ (자율 기획 확대) 대형 국책 사업 등은 국가가 목표만 제시하고 연구자가 구체적 연구방법 등을 자율적으로 기획하는 Middle-Up 방식 사업 확대
PMD-DOC-POL-005-0174,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,충분한 과제 공고 기간* 부여,"- 충분한 과제 공고 기간* 부여, 과제예고-사전공고 활용 등을 통해 연구자가 과제를 충실히 기획할 수 있도록 보장",CLS-SEED-DOC-POL-005-00376,CLS-SEED-DOC-POL-005-00376,CLS-SEED-DOC-POL-005-00377,1,1,"- 충분한 과제 공고 기간* 부여, 과제예고-사전공고 활용 등을 통해 연구자가 과제를 충실히 기획할 수 있도록 보장"
PMD-DOC-POL-005-0175,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,융합연구 촉진,"ㅇ (융합연구 촉진) 기술-산업 분야 간, 산학연 주체 간 융합을 통하여 새로운 돌파구를 창출하도록 융합연구 플랫폼 구축-운영",CLS-SEED-DOC-POL-005-00378,CLS-SEED-DOC-POL-005-00378,CLS-SEED-DOC-POL-005-00379 | CLS-SEED-DOC-POL-005-00382,1,2,"ㅇ (융합연구 촉진) 기술-산업 분야 간, 산학연 주체 간 융합을 통하여 새로운 돌파구를 창출하도록 융합연구 플랫폼 구축-운영"
PMD-DOC-POL-005-0176,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,프로그램형 사업,"ㅇ (프로그램형 사업) 프로그램형 신규사업 추진을 통해 기획의 유연성을 확보하고, 수요자 중심의 개방형 기획 결과 반영 추진",CLS-SEED-DOC-POL-005-00383,CLS-SEED-DOC-POL-005-00383,CLS-SEED-DOC-POL-005-00384,1,1,"ㅇ (프로그램형 사업) 프로그램형 신규사업 추진을 통해 기획의 유연성을 확보하고, 수요자 중심의 개방형 기획 결과 반영 추진"
PMD-DOC-POL-005-0177,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,관리 효율화,"ㅇ (관리 효율화) 예산심의, 사업-과제 평가-관리 등이 한정된 자원에도 신속하고 내실있게 운영되도록, 방대한 데이터의 효율적 활용 지원",CLS-SEED-DOC-POL-005-00386,CLS-SEED-DOC-POL-005-00386,,1,0,"ㅇ (관리 효율화) 예산심의, 사업-과제 평가-관리 등이 한정된 자원에도 신속하고 내실있게 운영되도록, 방대한 데이터의 효율적 활용 지원"
PMD-DOC-POL-005-0178,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,예산,- (예산) 예산 배분-조정 특화 AI 도입을 통해 데이터 기반의 사업 검토* 및 불필요한 행정 부담 해소**로 효율적-전문적 국가R&D 심의를 지원,CLS-SEED-DOC-POL-005-00387,CLS-SEED-DOC-POL-005-00387,CLS-SEED-DOC-POL-005-00388 | CLS-SEED-DOC-POL-005-00389 | CLS-SEED-DOC-POL-005-00391 | CLS-SEED-DOC-POL-005-00392,1,4,- (예산) 예산 배분-조정 특화 AI 도입을 통해 데이터 기반의 사업 검토* 및 불필요한 행정 부담 해소**로 효율적-전문적 국가R&D 심의를 지원
PMD-DOC-POL-005-0179,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,연구행정 간소화,ㅇ (연구행정 간소화) 연구자의 행정부담 완화 및 연구몰입 환경 조성을 위해 R&D 기획-수행-성과확산 全주기를 지원하는 AI를 IRIS에 도입,CLS-SEED-DOC-POL-005-00393,CLS-SEED-DOC-POL-005-00393,CLS-SEED-DOC-POL-005-00394,1,1,ㅇ (연구행정 간소화) 연구자의 행정부담 완화 및 연구몰입 환경 조성을 위해 R&D 기획-수행-성과확산 全주기를 지원하는 AI를 IRIS에 도입
PMD-DOC-POL-005-0180,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,빅데이터 인프라 개선,"- (빅데이터 인프라 개선) AI 기반 R&D 관리에 적합한 데이터 기반 마련을 위해 NTIS, IRIS 등 데이터의 질적 제고 및 연계 강화",CLS-SEED-DOC-POL-005-00395,CLS-SEED-DOC-POL-005-00395,,1,0,"- (빅데이터 인프라 개선) AI 기반 R&D 관리에 적합한 데이터 기반 마련을 위해 NTIS, IRIS 등 데이터의 질적 제고 및 연계 강화"
PMD-DOC-POL-005-0181,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,부처별 과학기술 정책 및 기술 분야별 논문-특허-로드맵 등을 토대로 중장기 전략 및 투자방향 수립 지원,- 부처별 과학기술 정책 및 기술 분야별 논문-특허-로드맵 등을 토대로 중장기 전략 및 투자방향 수립 지원,CLS-SEED-DOC-POL-005-00397,CLS-SEED-DOC-POL-005-00397,CLS-SEED-DOC-POL-005-00399,1,1,- 부처별 과학기술 정책 및 기술 분야별 논문-특허-로드맵 등을 토대로 중장기 전략 및 투자방향 수립 지원
