merge_candidate_id,document_id,page_no,primary_seed_id,primary_source_object_id,primary_block_type,item_label_draft,item_statement_draft,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,resource_type_candidates,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,member_seed_ids,member_source_object_ids,member_count,supporting_review_seed_ids,supporting_review_count,primary_text,continuation_texts,supporting_review_texts,merge_confidence,merge_status,merge_notes
PMD-DOC-POL-009-0114,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00228,PAR-DOC-POL-009-00228,bullet,출범 15년 차를 맞은 기초과학연구원(IBS)의 운영 방향성과 발전 전략을 담은 ’(가칭) IBS 도약...,- 출범 15년 차를 맞은 기초과학연구원(IBS)의 운영 방향성과 발전 전략을 담은 ’(가칭) IBS 도약방안‘ 마련 추진,policy_action,,,,,,,CLS-SEED-DOC-POL-009-00228,PAR-DOC-POL-009-00228,1,,0,- 출범 15년 차를 맞은 기초과학연구원(IBS)의 운영 방향성과 발전 전략을 담은 ’(가칭) IBS 도약방안‘ 마련 추진,,,medium,review_required,
PMD-DOC-POL-009-0115,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00229,PAR-DOC-POL-009-00229,bullet,인재 유치 허브,"ㅇ (인재 유치 허브) 글로벌 인재 유치의 허브로써 IBS의 기능을 강화하고 세계적 석학, 우수 한인 과학자 등 전략적 유치･활용 확대",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00229,PAR-DOC-POL-009-00229,1,,0,"ㅇ (인재 유치 허브) 글로벌 인재 유치의 허브로써 IBS의 기능을 강화하고 세계적 석학, 우수 한인 과학자 등 전략적 유치･활용 확대",,,medium,review_required,
PMD-DOC-POL-009-0116,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00230,PAR-DOC-POL-009-00230,bullet,글로벌 석학 유치와 함께 연구팀 패키지 형태 유입 전략을 도입하고 스타트업 펀드 등 조기 연구 정착 지...,- 글로벌 석학 유치와 함께 연구팀 패키지 형태 유입 전략을 도입하고 스타트업 펀드 등 조기 연구 정착 지원 확대,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00230,PAR-DOC-POL-009-00230,1,,0,- 글로벌 석학 유치와 함께 연구팀 패키지 형태 유입 전략을 도입하고 스타트업 펀드 등 조기 연구 정착 지원 확대,,,medium,review_required,
PMD-DOC-POL-009-0117,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00231,PAR-DOC-POL-009-00231,bullet,해외 정착 우수 연구자의 현지 영입·활용 체계 구축 등 글로벌 인재의 전략적 발굴·운용을 강화,- 해외 정착 우수 연구자의 현지 영입·활용 체계 구축 등 글로벌 인재의 전략적 발굴·운용을 강화,policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00231,PAR-DOC-POL-009-00231,1,,0,- 해외 정착 우수 연구자의 현지 영입·활용 체계 구축 등 글로벌 인재의 전략적 발굴·운용을 강화,,,medium,review_required,
PMD-DOC-POL-009-0118,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00233,PAR-DOC-POL-009-00233,bullet,세계 선도기관 파트너십,"ㅇ (세계 선도기관 파트너십) 공동연구센터, 파트너랩 등 글로벌 선도 연구기관과의 체계적이고 지속 가능한 연구 협력 체계 구축·확대",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00233,PAR-DOC-POL-009-00233,1,CLS-SEED-DOC-POL-009-00234,1,"ㅇ (세계 선도기관 파트너십) 공동연구센터, 파트너랩 등 글로벌 선도 연구기관과의 체계적이고 지속 가능한 연구 협력 체계 구축·확대",,※ (공동연구센터) 세계적 기초과학 연구기관과 IBS가 공동연구센터 구성 및 공동연구(매칭) (파트너랩) 세계적 기초과학 연구기관에 IBS 연구그룹 운영(위성 연구실) 및 공동연구,medium,review_required,attached_review_support
PMD-DOC-POL-009-0119,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00235,PAR-DOC-POL-009-00235,bullet,유수 연구기관과의 공동 학술행사 개최,"- 유수 연구기관과의 공동 학술행사 개최, 공동 인재 양성 협력 등 글로벌 학술 및 인력 교류 활동도 활성화",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00235,PAR-DOC-POL-009-00235,1,,0,"- 유수 연구기관과의 공동 학술행사 개최, 공동 인재 양성 협력 등 글로벌 학술 및 인력 교류 활동도 활성화",,,medium,review_required,
PMD-DOC-POL-009-0120,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00236,PAR-DOC-POL-009-00236,bullet,글로벌 수준 연구환경,"ㅇ (글로벌 수준 연구환경) 글로벌 스탠다드에 걸맞은 제도 개선, 연구 몰입을 위한 연구인프라 구축 등 글로벌 수준의 연구 환경 조성",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00236,PAR-DOC-POL-009-00236,1,CLS-SEED-DOC-POL-009-00237,1,"ㅇ (글로벌 수준 연구환경) 글로벌 스탠다드에 걸맞은 제도 개선, 연구 몰입을 위한 연구인프라 구축 등 글로벌 수준의 연구 환경 조성",,"※ 블록펀딩, 연구비목 개선, 행정부담 완화, 연구동 및 연구인프라 확충, 정주여건 개선 등",medium,review_required,attached_review_support
PMD-DOC-POL-009-0121,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00238,PAR-DOC-POL-009-00238,bullet,아태이론물리센터를 기초과학(이론물리 확장)의 국제협력 거점 및 물리 분야 글로벌 신진연구인력 유치의 중...,ㅇ 아태이론물리센터를 기초과학(이론물리 확장)의 국제협력 거점 및 물리 분야 글로벌 신진연구인력 유치의 중심축으로 육성,policy_action,,,,,,,CLS-SEED-DOC-POL-009-00238,PAR-DOC-POL-009-00238,1,,0,ㅇ 아태이론물리센터를 기초과학(이론물리 확장)의 국제협력 거점 및 물리 분야 글로벌 신진연구인력 유치의 중심축으로 육성,,,medium,review_required,
PMD-DOC-POL-009-0122,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00239,PAR-DOC-POL-009-00239,bullet,포스텍(대학/호스트기관) ↔ APCTP(연구소/아태센터) ↔ AAPPS*(국제학회/아시아태평양물리학회연...,- 포스텍(대학/호스트기관) ↔ APCTP(연구소/아태센터) ↔ AAPPS*(국제학회/아시아태평양물리학회연합회)와의 연계를 통한 국제협력 시너지 창출,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00239,PAR-DOC-POL-009-00239,1,CLS-SEED-DOC-POL-009-00240 | CLS-SEED-DOC-POL-009-00241,2,- 포스텍(대학/호스트기관) ↔ APCTP(연구소/아태센터) ↔ AAPPS*(국제학회/아시아태평양물리학회연합회)와의 연계를 통한 국제협력 시너지 창출,,"* 한국, 일본, 중국, 대만, 호주 등 20개국 21개 물리학회 참여하는 연합회 || ※ (센터 성과) 19개 회원국/36개 협정기관 보유, APEC 기초과학 인준센터, AAPPS 사무국(Headquater) 수행, 국제학술지 발간(Scopus, ESCI 등재, IF5.9 달성) 등",medium,review_required,attached_review_support
PMD-DOC-POL-009-0123,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00242,PAR-DOC-POL-009-00242,bullet,해외 우수 젊은 연구자를 유치*,"- 해외 우수 젊은 연구자를 유치*, 아태센터에 상주하도록 하여 국제공동연구를 통한 우수성과 창출 및 국내 정착 촉진",policy_action,,,,,,,CLS-SEED-DOC-POL-009-00242,PAR-DOC-POL-009-00242,1,CLS-SEED-DOC-POL-009-00243 | CLS-SEED-DOC-POL-009-00244,2,"- 해외 우수 젊은 연구자를 유치*, 아태센터에 상주하도록 하여 국제공동연구를 통한 우수성과 창출 및 국내 정착 촉진",,"* ‘96년 APEC 계기로 센터 출범 후, 37개국 글로벌 우수 인재 약 120명 배출 || ※ 아태이론물리센터의 인재유치 성과 점검 후 화학·수학 등 他 기초연구 분야로 확대",medium,review_required,attached_review_support
PMD-DOC-POL-009-0124,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00245,PAR-DOC-POL-009-00245,bullet,산·학·연·정 협의체,ㅇ (산·학·연·정 협의체) 각 분야의 최고 권위를 가진 민간 전문가들과의 협의체를 구성하여 기초연구 정책 전반에 대한 방향성 및 전략 논의,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00245,PAR-DOC-POL-009-00245,1,,0,ㅇ (산·학·연·정 협의체) 각 분야의 최고 권위를 가진 민간 전문가들과의 협의체를 구성하여 기초연구 정책 전반에 대한 방향성 및 전략 논의,,,medium,review_required,
PMD-DOC-POL-009-0125,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00246,PAR-DOC-POL-009-00246,bullet,논의된 내용을 바탕으로,"- 논의된 내용을 바탕으로, 정부, 대기업 등 민간이 공동으로 전략적 기초연구 지원을 위한 ’매칭펀드‘를 조성하여 미래 먹거리 씨앗 창출",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00246,PAR-DOC-POL-009-00246,1,,0,"- 논의된 내용을 바탕으로, 정부, 대기업 등 민간이 공동으로 전략적 기초연구 지원을 위한 ’매칭펀드‘를 조성하여 미래 먹거리 씨앗 창출",,,medium,review_required,
PMD-DOC-POL-009-0126,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00247,PAR-DOC-POL-009-00247,bullet,과제 평가,"- 과제 평가, 전략 분야 지정 등은 민간에 맡기고 IP 등 연구성과 귀속에 관한 규정을 명확화함으로써 민간의 투자유인 제고",policy_action,,,,,,,CLS-SEED-DOC-POL-009-00247,PAR-DOC-POL-009-00247,1,,0,"- 과제 평가, 전략 분야 지정 등은 민간에 맡기고 IP 등 연구성과 귀속에 관한 규정을 명확화함으로써 민간의 투자유인 제고",,,medium,review_required,
PMD-DOC-POL-009-0127,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00248,PAR-DOC-POL-009-00248,bullet,기업계약연구소,ㅇ (기업계약연구소) 기업이 계약을 통해 대학 내 우수 연구조직을 활용하는 (가칭)기업계약연구소 운영을 위한 제도·재정적 지원 추진,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00248,PAR-DOC-POL-009-00248,1,CLS-SEED-DOC-POL-009-00249,1,ㅇ (기업계약연구소) 기업이 계약을 통해 대학 내 우수 연구조직을 활용하는 (가칭)기업계약연구소 운영을 위한 제도·재정적 지원 추진,,※ ｢기업부설연구소법｣에 따른 신규 인정유형으로 인증받을 수 있도록 제도 정비 검토,medium,review_required,attached_review_support
PMD-DOC-POL-009-0128,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00250,PAR-DOC-POL-009-00250,bullet,기업이 연구 활동을 위한 제반 비용(연구비,"- 기업이 연구 활동을 위한 제반 비용(연구비, 인건비 등)을 부담하고, 대학에서 연구 공간과 인력 등을 제공",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00250,PAR-DOC-POL-009-00250,1,,0,"- 기업이 연구 활동을 위한 제반 비용(연구비, 인건비 등)을 부담하고, 대학에서 연구 공간과 인력 등을 제공",,,medium,review_required,
PMD-DOC-POL-009-0129,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00251,PAR-DOC-POL-009-00251,bullet,기업계약연구소를 거점으로 기업-대학 간 연구인력 교류를 활성화하여 포닥 등 청년 연구자의 산업계 진출 촉진,- 기업계약연구소를 거점으로 기업-대학 간 연구인력 교류를 활성화하여 포닥 등 청년 연구자의 산업계 진출 촉진,policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00251,PAR-DOC-POL-009-00251,1,,0,- 기업계약연구소를 거점으로 기업-대학 간 연구인력 교류를 활성화하여 포닥 등 청년 연구자의 산업계 진출 촉진,,,medium,review_required,
PMD-DOC-POL-009-0130,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00253,PAR-DOC-POL-009-00253,bullet,AI 인프라,"ㅇ (AI 인프라) 개별 연구실 단위의 분절적 AI 활용에서 벗어나, 중앙거점형 AI 연구 기반을 구축, 지속 가능한 기초연구AI 생태계 조성",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00253,PAR-DOC-POL-009-00253,1,,0,"ㅇ (AI 인프라) 개별 연구실 단위의 분절적 AI 활용에서 벗어나, 중앙거점형 AI 연구 기반을 구축, 지속 가능한 기초연구AI 생태계 조성",,,medium,review_required,
PMD-DOC-POL-009-0131,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00254,PAR-DOC-POL-009-00254,bullet,최신 GPU(B200/A100 등) 300개 이상 규모의 핵심 클러스터 및 페타바이트(PB)급 데이터...,- 최신 GPU(B200/A100 등) 300개 이상 규모의 핵심 클러스터 및 페타바이트(PB)급 데이터 저장·관리 시스템 구축,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00254,PAR-DOC-POL-009-00254,1,,0,- 최신 GPU(B200/A100 등) 300개 이상 규모의 핵심 클러스터 및 페타바이트(PB)급 데이터 저장·관리 시스템 구축,,,medium,review_required,
PMD-DOC-POL-009-0132,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00255,PAR-DOC-POL-009-00255,bullet,통합 포털,"ㅇ (통합 포털) 컴퓨팅 자원 할당, AI 모델 및 데이터 공유, 협업 환경 등을 원스톱으로 제공하는 연구자 친화적 통합 포털(가칭 'K-NAIRR') 구축",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00255,PAR-DOC-POL-009-00255,1,,0,"ㅇ (통합 포털) 컴퓨팅 자원 할당, AI 모델 및 데이터 공유, 협업 환경 등을 원스톱으로 제공하는 연구자 친화적 통합 포털(가칭 'K-NAIRR') 구축",,,medium,review_required,
PMD-DOC-POL-009-0133,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00257,PAR-DOC-POL-009-00257,bullet,연구 과정에서 생성된 AI 모델과 정제된 데이터를 포털에 등록,"- 연구 과정에서 생성된 AI 모델과 정제된 데이터를 포털에 등록, 연구의 연속·확장성을 확보하고 연구자산의 체계적 축적·관리",policy_action,,,,,,,CLS-SEED-DOC-POL-009-00257,PAR-DOC-POL-009-00257,1,,0,"- 연구 과정에서 생성된 AI 모델과 정제된 데이터를 포털에 등록, 연구의 연속·확장성을 확보하고 연구자산의 체계적 축적·관리",,,medium,review_required,
PMD-DOC-POL-009-0134,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00259,PAR-DOC-POL-009-00259,bullet,대학 연구 거점,"ㅇ (대학 연구 거점) 대학별 강점 연구 분야에 맞춰 ｢기초연구AI 센터｣를 지정(~’30년, 총 40개)하여 중앙 인프라와 대학 현장 연구자를 연계",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00259,PAR-DOC-POL-009-00259,1,,0,"ㅇ (대학 연구 거점) 대학별 강점 연구 분야에 맞춰 ｢기초연구AI 센터｣를 지정(~’30년, 총 40개)하여 중앙 인프라와 대학 현장 연구자를 연계",,,medium,review_required,
PMD-DOC-POL-009-0135,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00260,PAR-DOC-POL-009-00260,bullet,AI에 대한 이해를 바탕으로 실제 연구에 적용하도록 교육과 연구를 통합 지원*하여 기초연구-AI 융합...,"- AI에 대한 이해를 바탕으로 실제 연구에 적용하도록 교육과 연구를 통합 지원*하여 기초연구-AI 융합 연구자 양성(~‘30년, 총 2,000명)",policy_action,,talent,talent | technology,,,,CLS-SEED-DOC-POL-009-00260,PAR-DOC-POL-009-00260,1,CLS-SEED-DOC-POL-009-00261,1,"- AI에 대한 이해를 바탕으로 실제 연구에 적용하도록 교육과 연구를 통합 지원*하여 기초연구-AI 융합 연구자 양성(~‘30년, 총 2,000명)",,"* 융합 교과 과정 개발, 공동 연구프로젝트 수행 등",medium,review_required,attached_review_support
PMD-DOC-POL-009-0136,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00262,PAR-DOC-POL-009-00262,bullet,창의·도전적 연구,ㅇ (창의·도전적 연구) ｢기초연구AI 센터｣가 AI를 활용해 새로운 연구 영역·방법론을 개척할 수 있도록 패러다임을 바꿀 융합연구 촉진,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00262,PAR-DOC-POL-009-00262,1,,0,ㅇ (창의·도전적 연구) ｢기초연구AI 센터｣가 AI를 활용해 새로운 연구 영역·방법론을 개척할 수 있도록 패러다임을 바꿀 융합연구 촉진,,,medium,review_required,
PMD-DOC-POL-009-0137,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00263,PAR-DOC-POL-009-00263,bullet,기존 Top-Down 방식에서 벗어나,"- 기존 Top-Down 방식에서 벗어나, 연구계 스스로 발굴(Bottom-Up)한 과학적 난제를 AI를 활용하여 해결하는 도전적 연구 지원",policy_action,,,,,,,CLS-SEED-DOC-POL-009-00263,PAR-DOC-POL-009-00263,1,CLS-SEED-DOC-POL-009-00266,1,"- 기존 Top-Down 방식에서 벗어나, 연구계 스스로 발굴(Bottom-Up)한 과학적 난제를 AI를 활용하여 해결하는 도전적 연구 지원",,"* 논문 데이터에서 ‘연구 주제(키워드)’ 추출(제목, 초록 등) → 시간에 따른 연구량 및 인용 횟수를 분석 → 가장 빠르게 성장하고 있는 연구 주제 도출",medium,review_required,attached_review_support
PMD-DOC-POL-009-0138,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00267,PAR-DOC-POL-009-00267,bullet,연구 주제의 변화추세를 분석하여 ‘미래 유망 연구트렌드’를 조망하고,"- 연구 주제의 변화추세를 분석하여 ‘미래 유망 연구트렌드’를 조망하고, 해당 분야에서 차세대 리더연구자를 발굴하여 선제적 지원",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00267,PAR-DOC-POL-009-00267,1,CLS-SEED-DOC-POL-009-00269 | CLS-SEED-DOC-POL-009-00270,2,"- 연구 주제의 변화추세를 분석하여 ‘미래 유망 연구트렌드’를 조망하고, 해당 분야에서 차세대 리더연구자를 발굴하여 선제적 지원",,"* 상위 10%/1% 논문 수, 우수 연구자/연구기관 규모, 학술상 수상 이력 등 종합 비교 || ※ 필요시, 국가전략기술 분야 ‘글로벌 R&D전략/인력 지도’와도 연계·협력 추진",medium,review_required,attached_review_support
PMD-DOC-POL-009-0139,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00271,PAR-DOC-POL-009-00271,bullet,취약 분야에 대해 투자 규모를 확대하는 등 분야별 지원체계에 환류,- 취약 분야에 대해 투자 규모를 확대하는 등 분야별 지원체계에 환류,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00271,PAR-DOC-POL-009-00271,1,,0,- 취약 분야에 대해 투자 규모를 확대하는 등 분야별 지원체계에 환류,,,medium,review_required,
PMD-DOC-POL-009-0140,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00272,PAR-DOC-POL-009-00272,bullet,전문인력 양성,ㅇ (전문인력 양성) 연구지원 업무가 단순 보조 영역이 아닌 ’전문가‘ 영역으로 정립되도록 직무 표준화 및 경력단계별 역량개발 체계 마련*,policy_action,,talent,talent | technology,,,,CLS-SEED-DOC-POL-009-00272,PAR-DOC-POL-009-00272,1,CLS-SEED-DOC-POL-009-00273,1,ㅇ (전문인력 양성) 연구지원 업무가 단순 보조 영역이 아닌 ’전문가‘ 영역으로 정립되도록 직무 표준화 및 경력단계별 역량개발 체계 마련*,,"* 표준 직무 분류체계 마련, 직무기술서 도출, 역량개발 로드맵 설계",medium,review_required,attached_review_support
PMD-DOC-POL-009-0141,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00275,PAR-DOC-POL-009-00275,bullet,연구지원인력의 역량을 체계적으로 강화하기 위해 직무 표준을 설계하고,"- 연구지원인력의 역량을 체계적으로 강화하기 위해 직무 표준을 설계하고, 장기적으로 모듈형* 교육 프로그램 개발 및 인증자격 도입 등 검토",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00275,PAR-DOC-POL-009-00275,1,CLS-SEED-DOC-POL-009-00276,1,"- 연구지원인력의 역량을 체계적으로 강화하기 위해 직무 표준을 설계하고, 장기적으로 모듈형* 교육 프로그램 개발 및 인증자격 도입 등 검토",,"* 모듈형 구조 : 각 과목이 독립된 단위(module)로 구성되어 있으며, 학습자는 필요한 모듈만 선택해 이수(예: 연구비 관리, 연구윤리, 데이터 관리, 연구성과 확산 등)",medium,review_required,attached_review_support
PMD-DOC-POL-009-0142,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00277,PAR-DOC-POL-009-00277,bullet,특히,"- 특히, 연구장비 운용, 유지·보수 및 데이터 분석을 담당하는 ’테크니션‘을 연구지원인력의 핵심 직군으로 육성하고 교육 프로그램* 강화",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00277,PAR-DOC-POL-009-00277,1,CLS-SEED-DOC-POL-009-00278,1,"- 특히, 연구장비 운용, 유지·보수 및 데이터 분석을 담당하는 ’테크니션‘을 연구지원인력의 핵심 직군으로 육성하고 교육 프로그램* 강화",,"* 연구장비 전문인력양성 사업(장비 운용·관리, 데이터 해석 등): 11개 교육기관 운영 중",medium,review_required,attached_review_support
PMD-DOC-POL-009-0143,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00279,PAR-DOC-POL-009-00279,bullet,인력 활용,"ㅇ (인력 활용) 대학 연구기반 강화를 위한 블록펀딩 도입에 발맞춰, 일정 비율 이상을 대학 내 연구지원체계 선진화*에 투자하도록 할당",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00279,PAR-DOC-POL-009-00279,1,CLS-SEED-DOC-POL-009-00280,1,"ㅇ (인력 활용) 대학 연구기반 강화를 위한 블록펀딩 도입에 발맞춰, 일정 비율 이상을 대학 내 연구지원체계 선진화*에 투자하도록 할당",,"* 기존 연구행정 인력의 직무 세분화(연구비 집행 및 과제 관리, 연구성과 관리, 연구윤리) 및 경력경로 개발, 신규 전문인력 채용, 대학 내 교육 프로그램 설계·운용 등",medium,review_required,attached_review_support
PMD-DOC-POL-009-0144,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00281,PAR-DOC-POL-009-00281,bullet,대학 내 연구자와 연구지원인력 간 협업체계를 활성화하고,"- 대학 내 연구자와 연구지원인력 간 협업체계를 활성화하고, 교원의 행정업무 시간 감소, 만족도 등을 성과지표로 설정하여 관리",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00281,PAR-DOC-POL-009-00281,1,CLS-SEED-DOC-POL-009-00283,1,"- 대학 내 연구자와 연구지원인력 간 협업체계를 활성화하고, 교원의 행정업무 시간 감소, 만족도 등을 성과지표로 설정하여 관리",,"※ 단, 중요성이 인정되거나 연구 수행에 이슈가 있는 과제에 대해서는 연차보고서 정밀 분석 및 특별평가 등을 실시, 그 결과를 추후 선정평가에 환류",medium,review_required,attached_review_support
PMD-DOC-POL-009-0145,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00284,PAR-DOC-POL-009-00284,bullet,연구자 부담 경감,"ㅇ (연구자 부담 경감) 일부 유형*의 선정평가 단계를 축소하거나, 연구계획서 분량·양식을 간소화**하는 등 연구자의 평가 부담 완화",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00284,PAR-DOC-POL-009-00284,1,CLS-SEED-DOC-POL-009-00285 | CLS-SEED-DOC-POL-009-00286,2,"ㅇ (연구자 부담 경감) 일부 유형*의 선정평가 단계를 축소하거나, 연구계획서 분량·양식을 간소화**하는 등 연구자의 평가 부담 완화",,"* [핵심연구(유형C), 기초연구실(BRL)] 2단계(토론-발표)에서 1단계(토론)으로 축소 || ** [전략형·도전형] 본 평가에 앞서, 간소화된 예비계획서(2P 내외)를 접수하여 예비 심사 추진",medium,review_required,attached_review_support
PMD-DOC-POL-009-0146,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00287,PAR-DOC-POL-009-00287,bullet,전문성 강화,"ㅇ (전문성 강화) 평가위원 추천, 과제 차별성 검토, 서면 평가 등 평가 전반에 AI 기술을 도입하여 평가의 전문성·공정성을 강화",policy_action,,technology,technology,,,,CLS-SEED-DOC-POL-009-00287,PAR-DOC-POL-009-00287,1,,0,"ㅇ (전문성 강화) 평가위원 추천, 과제 차별성 검토, 서면 평가 등 평가 전반에 AI 기술을 도입하여 평가의 전문성·공정성을 강화",,,medium,review_required,
PMD-DOC-POL-009-0147,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00289,PAR-DOC-POL-009-00289,bullet,특히,"- 특히, 기본연구 선정평가 과정에 AI를 우선 적용하여 연구 주제·계획의 차별성, 연구자 업적 등 Formula에 기반한 평가를 추진",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00289,PAR-DOC-POL-009-00289,1,,0,"- 특히, 기본연구 선정평가 과정에 AI를 우선 적용하여 연구 주제·계획의 차별성, 연구자 업적 등 Formula에 기반한 평가를 추진",,,medium,review_required,
PMD-DOC-POL-009-0148,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00290,PAR-DOC-POL-009-00290,bullet,신기술 등장,"- 신기술 등장, 연구트렌드 변화 등에 발맞춰 RB 분야를 고도화하고, 전문위원 규모와 연구역량이 검증된 핵심평가위원 Pool도 지속 확대",policy_action,,technology,technology,,,,CLS-SEED-DOC-POL-009-00290,PAR-DOC-POL-009-00290,1,CLS-SEED-DOC-POL-009-00291,1,"- 신기술 등장, 연구트렌드 변화 등에 발맞춰 RB 분야를 고도화하고, 전문위원 규모와 연구역량이 검증된 핵심평가위원 Pool도 지속 확대",,"※ (참고) 현재, 5개 학문단, 23개 CRB 분야, 137개 RB 분야 운영 중",medium,review_required,attached_review_support
