paragraph_id,document_id,page_no,page_block_order,block_type,text,source_line_count,merged_block_count,normalization_actions,source_mode
PAR-DOC-POL-006-HWPX-00406,DOC-POL-006-HWPX,section0,406,note,"※ 콘텐츠산업 전반 및 11개 분류 체계 중 게임, 영상, 음악, 만화(웹툰) 등을 중점적으로 검토",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00407,DOC-POL-006-HWPX,section0,407,bullet,- (콘텐츠 기술혁신) AI 융합 콘텐츠 초기시장 개척을 위한 제작 지원 및 기업 간 협력 촉진 및 기업이 즉시 활용할 R&D 추진,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00408,DOC-POL-006-HWPX,section0,408,bullet,- (콘텐츠 자금애로) 글로벌 경쟁이 높아지는 시장 상황에서 영세 제작사 및 대형 제작사가 모두 겪고 있는 자금 애로 해소 지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00409,DOC-POL-006-HWPX,section0,409,bullet,- (성장 기반) 콘텐츠 산업 기반이 되는 미래 인재 육성 및 해외 진출 활성화를 위한 현지 비즈니스 전문 지원기관 운영 필요,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00410,DOC-POL-006-HWPX,section0,410,bullet,"- (콘텐츠 자문위원회) K-콘텐츠산업을 구성하는 기획, 제작, 유통, IP 확장 등 산업 내 주요 기업 중심 생태계 육성방안 논의",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00411,DOC-POL-006-HWPX,section0,411,paragraph,"(구성) 문화예술정책자문위원회 콘텐츠분과 운영을 통해 논의 [산] 뮤직엔터사, NC AI, 디앤씨미디어, 문학동네 등 [연] 한국콘텐즈진흥원, 문화관광연구원",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00412,DOC-POL-006-HWPX,section0,412,paragraph,"[관] (주관) 문체부, (협조) 과기부, 중기부, 금융위 등",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00413,DOC-POL-006-HWPX,section0,413,bullet,"ㅇ K-콘텐츠 산업 생태계 구축을 위해 연구개발, 제작 및 금융지원, 인력 양성, 해외 진출까지 종합지원하여 글로벌 경쟁력 확보",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00414,DOC-POL-006-HWPX,section0,414,bullet,"- (지원방안) K-콘텐츠 산업 육성을 위해 기업이 성장 가능하도록 기술혁신 및 자금지원을 강화하고, 인력 등 성장 기반 확보 추진",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00415,DOC-POL-006-HWPX,section0,415,heading,< ’26년 예산 반영 내용 >,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00416,DOC-POL-006-HWPX,section0,416,paragraph,콘텐츠산업 공통,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00417,DOC-POL-006-HWPX,section0,417,bullet,➊ (해외진출) 콘텐츠 비즈니스센터(30개소)의 센터별 기능을 강화,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00418,DOC-POL-006-HWPX,section0,418,citation,(’26년~)하여 현지 전문 비즈니스 지원 제공(‘26년 202억원),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00419,DOC-POL-006-HWPX,section0,419,paragraph,문화 유관기관과의 협업을 통한 K-콘텐츠 위주 B2B·B2C 지원 행사 개최(’26년 54억원),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00420,DOC-POL-006-HWPX,section0,420,paragraph,"코트라 등 수출 지원기관과의 협업체계 구축 및 K-콘텐츠, 연관산업 동반 해외진출 지원을 신설(’26년 신규 25억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00421,DOC-POL-006-HWPX,section0,421,bullet,"➋ (기술개발) 혁신성장 생태계 구축을 통한 CT 유니콘 기업으로의 성장을 견인하고, 수출전략에 활용 가능하도록 문화기술 R&D 개선(’25년 20억원 → 26년 93억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00422,DOC-POL-006-HWPX,section0,422,bullet,➌ (금융지원) 콘텐츠기업 자금 확보를 위해 K-콘텐츠 정책펀드,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00423,DOC-POL-006-HWPX,section0,423,citation,"(‘26년 4,300억원) 및 문화산업보증 지원(’26년 290억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00424,DOC-POL-006-HWPX,section0,424,paragraph,"’26년부터 문화산업 전반(영화, 게임 등)의 대작 IP 확보, AI 콘텐츠 등에 투자하는 ‘전략펀드 미래전략분야’ 조성(’26년, 500억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00425,DOC-POL-006-HWPX,section0,425,note,※ 국민성장펀드 공공자금 출자 금융위 협의 중,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00426,DOC-POL-006-HWPX,section0,426,bullet,➍ (AI 전환) 신융합장르 발굴 위한 범장르 및 장르별 AI 융합 콘텐츠 제작 지원 확대(`25년 80억 → 26년 238억원),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00427,DOC-POL-006-HWPX,section0,427,bullet,➎ (인력양성) AI 콘텐츠 및 신기술융복합 콘텐츠 창제작을 위한 인력 양성 과정 신설(’26년 신규 192억원),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00428,DOC-POL-006-HWPX,section0,428,bullet,"➏ (세제지원) R&D 세액공제 확대를 위한 기업부설창작연구소 및 기업창작전담부서 인정요건 완화 검토 등 콘텐츠 공급체계 활성화를 위한 지원방안 마련(’26.上~, 관련연구용역)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00429,DOC-POL-006-HWPX,section0,429,bullet,➐ (저작권 보호) 해외 진출 국내 콘텐츠 기업 개인 대상 맞춤형 해외저작권 바우처 지원 확대(‘25년 9억원 → ’26년 18억원),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00430,DOC-POL-006-HWPX,section0,430,paragraph,게임콘텐츠 산업,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00431,DOC-POL-006-HWPX,section0,431,bullet,➊ (해외진출) 한한령 완화 + 동남아·북미 등 수출국 다변화,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00432,DOC-POL-006-HWPX,section0,432,paragraph,"최근 중국 정부의 한국 게임 판호 발급이 확대되는 추세이며, 추가 확대를 위해 정부 간 협력 강화(‘26년 연중)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00433,DOC-POL-006-HWPX,section0,433,paragraph,"번역·마케팅 등에 활용 가능한 수출바우처 지원, 해외 게임박람회 한국공동관 확대(3개소→5개소)및 현지화 지원 신설(‘26년 25억원, 신규)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00434,DOC-POL-006-HWPX,section0,434,bullet,➋ (AI 전환) 게임산업 환경의 인공지능 전환(AX),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00435,DOC-POL-006-HWPX,section0,435,paragraph,중소·스타트업이 AI를 활용하여 창의적 아이디어로 쉽게 게임 개발에 도전하도록 AI 도구 구독비 지원 신설(‘26년 75억원/신규),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00436,DOC-POL-006-HWPX,section0,436,paragraph,게임 실무인재를 양성하는 ’게임인재원‘ AI 교과 확대(연 130명),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00437,DOC-POL-006-HWPX,section0,437,bullet,➌ (법제 정비) 실효성 낮은 규제 폐지로 편리한 이용환경 조성,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00438,DOC-POL-006-HWPX,section0,438,paragraph,"온라인게임(PC,콘솔 등)은 모든 이용자 본인인증 의무로 본인인증 수단 없는 청소년 이용 불편 초래 → 전체이용가 온라인게임에 대한 본인인증 의무 폐지(게임산업법 개정, ’25.2월 발의 → ‘26년 통과 추진)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00439,DOC-POL-006-HWPX,section0,439,paragraph,영상콘텐츠 산업,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00440,DOC-POL-006-HWPX,section0,440,bullet,➊ (해외진출) 영상콘텐츠의 글로벌 진출을 위한 해외 유통 지원 등 확대,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00441,DOC-POL-006-HWPX,section0,441,paragraph,영화 국제공동제작 시범사업을 통해 새로운 소비시장과 투자원 확보,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00442,DOC-POL-006-HWPX,section0,442,paragraph,"영상콘텐츠 수출 촉진을 위해 화질 개선, 번역·더빙 등 콘텐츠 경쟁력 강화를 통한 해외 수요 확대, 국내·외 마켓 개최 및 참가 지원을 통해 국내 제작·배급사의 B2B 마케팅 지원",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00443,DOC-POL-006-HWPX,section0,443,note,"※ 글로벌 K-FAST 플랫폼(채널) 기반 해외진출을 위한 AI 더빙 특화 현지화 종합지원 (’26년 12억원, 과기정통부)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00444,DOC-POL-006-HWPX,section0,444,bullet,➋ (금융지원) 모태펀드 영화계정을 통해 투자 마중물 확대 공급,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00445,DOC-POL-006-HWPX,section0,445,paragraph,(’25년 350억원→’26년 450억원)하여 영화 제작·투자 활성화 도모,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00446,DOC-POL-006-HWPX,section0,446,bullet,➌ (AI 전환) AI 영화 제작지원(’26년 22억원) 신설,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00447,DOC-POL-006-HWPX,section0,447,bullet,"➍ (인력양성) 국내 제작사 및 글로벌 OTT(넷플릭스) 협력을 통한 현장 중심 교육으로 예비·현업 종사자들의 전문성 제고, OTT 콘텐츠 특성화 대학원 지원을 통해 OTT 분야 석·박사급 전문인재 양성",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00448,DOC-POL-006-HWPX,section0,448,bullet,➎ (법제 정비) 변화하는 영화·영상콘텐츠 산업의 흐름에 맞춘 법령 제·개정 및 업계 자금지원을 위한 근거 조항 마련,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00449,DOC-POL-006-HWPX,section0,449,paragraph,"영상콘텐츠 간 경계가 흐려지는 환경 변화에 대응하여, OTT 영화를 법상 ‘영화’에 포괄하도록 영화비디오법 개정 추진",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00450,DOC-POL-006-HWPX,section0,450,paragraph,"「뉴미디어영상콘텐츠법」 제정을 통해 유튜브, 숏폼, AI 영상 콘텐츠 등 뉴미디어콘텐츠에 대한 체계적 진흥 근거 마련",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00451,DOC-POL-006-HWPX,section0,451,paragraph,「문화산업진흥법」 내 방송영상진흥재원 운용 근거 마련,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00452,DOC-POL-006-HWPX,section0,452,bullet,"➏ (세제지원) 영상콘텐츠 제작비 세액공제 일몰기한 연장(’25.12.→’28.12.), 대기업 세액공제율 5%p 인상",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00453,DOC-POL-006-HWPX,section0,453,paragraph,음악콘텐츠 산업,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00454,DOC-POL-006-HWPX,section0,454,bullet,"➊ (해외진출) K-뮤직의 글로벌 저변 확대를 위한 다양한 장르 뮤지션 해외진출 지원 확대(‘25년, 81팀 74.3억원 →’26년, 92팀 84.3억원) 및 중소 기획사의 해외진출 프로젝트 지원(‘26년 신규 30억원, 10개 프로젝트)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00455,DOC-POL-006-HWPX,section0,455,bullet,"➋ (인력양성) 경영관리, 기획, 유통·배급, 마케팅홍보 등 음악산업 비즈니스 전문 인재 육성을 위한 대학-기업연계 교육과정 운영 (‘26년 신규 30억원, 120명 육성)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00456,DOC-POL-006-HWPX,section0,456,bullet,➌ (법제 정비) 음원발매와 동시에 뮤직비디오를 통한 적시 홍보가 가능하도록 음악영상물에 대한 등급분류 제도 개선 추진,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00457,DOC-POL-006-HWPX,section0,457,bullet,- 현재 뮤직비디오 유통 전 방송사 또는 영등위의 심의 필요 (평균2일 소요) → 사업자 자율규제에 기반한 등급분류로 즉시 유통 가능하도록 개선,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00458,DOC-POL-006-HWPX,section0,458,note,※ 음악산업진흥에 관한 법률 개정안 발의(’25.7.18김승수/8.25양문석/9.11임오경),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00459,DOC-POL-006-HWPX,section0,459,paragraph,웹툰콘텐츠 산업,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00460,DOC-POL-006-HWPX,section0,460,bullet,➊ (해외진출) 글로벌 슈퍼 IP 발굴 및 번역·현지화 콘텐츠 제작 지원으로 출판만화가 강세인 해외시장에 국내 웹툰기업 진출 도모,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00461,DOC-POL-006-HWPX,section0,461,citation,(슈퍼 IP 제작) 글로벌 슈퍼 IP(2차 사업화 포함 연간 100억 원 이상 매출) 발굴을 위한 제작 지원 확대(’25년 45억원 → ’26년 51억원),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00462,DOC-POL-006-HWPX,section0,462,citation,"(번역 지원) 우수 만화·웹툰의 다국어 번역·감수, 비즈니스용 샘플 제작 등을 지원하여 해외 독자 유입 및 2차 저작물 확장 도모 (’25년 20억원 → ’26년 24억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00463,DOC-POL-006-HWPX,section0,463,citation,"(현지화 콘텐츠 발굴지원) 웹툰 장르의 글로벌 확산을 위한 현지 공모전 개최, 현지 작가와의 협업 작품 제작 등 지원(’26년 20억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00464,DOC-POL-006-HWPX,section0,464,bullet,"➋ (인력양성) 창작자, PD 등 대상으로 역량 강화를 위한 교육과정 운영",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00465,DOC-POL-006-HWPX,section0,465,citation,"(웹툰 창작 교육) 웹툰 관련 학과 개설 대학 등과 연계, 소수 정예 창작인력 양성 교육 지원(’26년 20명, 9억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00466,DOC-POL-006-HWPX,section0,466,citation,"(PD 양성) 예비·현직 PD 대상 비즈니스 역량 강화 교육을 통한 산업인력 양성(’26년 50명, 8억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00467,DOC-POL-006-HWPX,section0,467,citation,"(지역기반 인력) 기 조성한 지역 웹툰 캠퍼스 연계, 지역별 웹툰 작가 양성 교육과정 운영 등 지원(’26년 6개 지역, 12억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00468,DOC-POL-006-HWPX,section0,468,bullet,➌ (세제지원) 웹툰콘텐츠 제작비용에 대한 소득세·법인세 세액공제 신설,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00469,DOC-POL-006-HWPX,section0,469,paragraph,"’26년부터 웹툰 제작비용에 대해 대·중견기업은 10%, 중소 기업은 15%를 소득세 또는 법인세에서 공제",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00470,DOC-POL-006-HWPX,section0,470,heading,< ’27년 이후 추진계획 >,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00471,DOC-POL-006-HWPX,section0,471,bullet,➊ (해외진출) 비즈니스센터 권역화* 및 각 권역별 총괄거점 확보 추진하여 권역내 협업체계 강화 및 권역별 맞춤형 진출 지원제공,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00472,DOC-POL-006-HWPX,section0,472,note,*권역화 (안): 미주 / 유럽 / 중화 / 태평양 / 아시아,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00473,DOC-POL-006-HWPX,section0,473,bullet,➋ (기술개발) 콘텐츠 IP와 기술 IP를 연계 투자하는 자유공모 신설을 통한 개방형 혁신 투자체계 마련,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00474,DOC-POL-006-HWPX,section0,474,bullet,"➌ (금융지원) 콘텐츠 전략펀드 등 운용제한 없는 정책펀드 조성으로 대작 IP 확보하고, 문화산업보증 공급확대 및 상품 다각화",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00475,DOC-POL-006-HWPX,section0,475,paragraph,"기업규모에 따른 운용제한 없이 문화산업 전 범위에 투자자금 공급하고, 특화·수출·예술산업보증 등 문화산업보증 공급 다변화",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00476,DOC-POL-006-HWPX,section0,476,bullet,"➍ (AI 전환) AI 융합 콘텐츠의 유통생태계 마련을 위해 우수 제작 과제의 후속 전시·상영, 투자 유치, 글로벌 피칭 지원 강화",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00477,DOC-POL-006-HWPX,section0,477,bullet,➎ (인력양성) 매년 AI 콘텐츠 창제작 전문인력 1.2천명을 양성하여 향후 5년간(’26~’30년) 6천명 양성 추진,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00478,DOC-POL-006-HWPX,section0,478,bullet,➏ (저작권 보호) 인터폴·각국 수사기관과 공조 등 불법유통 대응 강화,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00479,DOC-POL-006-HWPX,section0,479,paragraph,시기 세부 일정,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00480,DOC-POL-006-HWPX,section0,480,paragraph,28년 [초전도체] 고온초전도자석 공정 통합ᐧ반자동화와 실규모 성능ᐧ신뢰성 검증,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00481,DOC-POL-006-HWPX,section0,481,paragraph,[초전도체] 초전도 도체 시험설비 구축 및 종합시운전,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00482,DOC-POL-006-HWPX,section0,482,paragraph,[글로벌 상업화 지원] 글로벌 진출 및 수출 지원 프로그램 운영(계속),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00483,DOC-POL-006-HWPX,section0,483,paragraph,[글로벌 상업화 지원] 제4차 제약바이오산업 육성·지원 종합계획(’28~’32),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00484,DOC-POL-006-HWPX,section0,484,paragraph,[글로벌 상업화 지원] 제2차 바이오헬스 인재양성방안(’28~’32),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00485,DOC-POL-006-HWPX,section0,485,paragraph,[K-디지털헬스케어] 해외 허브·국내 생태계(기업·의료기관 등) 통합 플랫폼 구축 및 운영,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00486,DOC-POL-006-HWPX,section0,486,paragraph,29년 [초전도체] 고온초전도자석 제작 및 운용의 표준화,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00487,DOC-POL-006-HWPX,section0,487,paragraph,[글로벌 상업화 지원] 글로벌 진출 및 수출 지원 프로그램 운영(계속),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00488,DOC-POL-006-HWPX,section0,488,paragraph,30년 [초전도체] 응용분야별 고온초전도자석 프로토타입 제작,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00489,DOC-POL-006-HWPX,section0,489,paragraph,[글로벌 상업화 지원] 글로벌 진출 및 수출 지원 프로그램 운영(계속),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00490,DOC-POL-006-HWPX,section0,490,paragraph,[K-디지털헬스케어] 새로운 한국 의료 수출 성공모델 확보·확산,1,1,,hwpx
